pollutant,run,level,replicate,sample_id,value
co,corrida_4,6-μmol/mol,2,11,6.073153982
co,corrida_4,6-μmol/mol,2,12,6.069108128
co,corrida_4,6-μmol/mol,2,13,6.0684961
co,corrida_5,8-μmol/mol,1,1,8.025655307
co,corrida_5,8-μmol/mol,1,2,8.081831628
co,corrida_5,8-μmol/mol,1,3,8.03787419
co,corrida_5,8-μmol/mol,1,4,8.047495226
co,corrida_5,8-μmol/mol,1,5,8.033097826
co,corrida_5,8-μmol/mol,1,6,8.064098252
co,corrida_5,8-μmol/mol,1,7,8.068257502
co,corrida_5,8-μmol/mol,1,8,8.018580776
co,corrida_5,8-μmol/mol,1,9,8.06311737
co,corrida_5,8-μmol/mol,1,10,8.041304007
co,corrida_5,8-μmol/mol,1,11,8.042813789
co,corrida_5,8-μmol/mol,1,12,8.029767796
co,corrida_5,8-μmol/mol,1,13,8.024257779
co,corrida_5,8-μmol/mol,2,1,8.016953517
co,corrida_5,8-μmol/mol,2,2,8.041931735
co,corrida_5,8-μmol/mol,2,3,8.045293478
co,corrida_5,8-μmol/mol,2,4,8.104372826
co,corrida_5,8-μmol/mol,2,5,8.064754369
co,corrida_5,8-μmol/mol,2,6,8.027596803
co,corrida_5,8-μmol/mol,2,7,8.051469949
co,corrida_5,8-μmol/mol,2,8,8.02783653
co,corrida_5,8-μmol/mol,2,9,8.075201108
co,corrida_5,8-μmol/mol,2,10,8.037805009
co,corrida_5,8-μmol/mol,2,11,8.021133994
co,corrida_5,8-μmol/mol,2,12,8.030044224
co,corrida_5,8-μmol/mol,2,13,8.046911402
no,corrida_1,0-nmol/mol,1,1,0.609170202
no,corrida_1,0-nmol/mol,1,2,0.612895202
no,corrida_1,0-nmol/mol,1,3,0.5193914141
no,corrida_1,0-nmol/mol,1,4,0.5432929293
no,corrida_1,0-nmol/mol,1,5,0.5963179293
no,corrida_1,0-nmol/mol,1,6,0.512379798
no,corrida_1,0-nmol/mol,1,7,0.6783040404
no,corrida_1,0-nmol/mol,1,8,0.585555303
no,corrida_1,0-nmol/mol,1,9,0.5026661616
no,corrida_1,0-nmol/mol,1,10,0.5715757576
no,corrida_1,0-nmol/mol,1,11,0.547975
no,corrida_1,0-nmol/mol,1,12,0.6242914141
no,corrida_1,0-nmol/mol,1,13,0.5174939394
no,corrida_1,0-nmol/mol,2,1,0.5395320707
no,corrida_1,0-nmol/mol,2,2,0.5341669192
no,corrida_1,0-nmol/mol,2,3,0.5129305556
no,corrida_1,0-nmol/mol,2,4,0.5466818182
no,corrida_1,0-nmol/mol,2,5,0.5940906566
no,corrida_1,0-nmol/mol,2,6,0.5881401515
no,corrida_1,0-nmol/mol,2,7,0.5747977273
no,corrida_1,0-nmol/mol,2,8,0.5946886364
no,corrida_1,0-nmol/mol,2,9,0.6063613636
no,corrida_1,0-nmol/mol,2,10,0.5735123737
no,corrida_1,0-nmol/mol,2,11,0.571875
no,corrida_1,0-nmol/mol,2,12,0.5533111111
no,corrida_1,0-nmol/mol,2,13,0.5011843434
no,corrida_2,121-nmol/mol,1,1,120.319249
no,corrida_2,121-nmol/mol,1,2,120.3475889
no,corrida_2,121-nmol/mol,1,3,120.3562846
no,corrida_2,121-nmol/mol,1,4,120.3479447
no,corrida_2,121-nmol/mol,1,5,120.306917
no,corrida_2,121-nmol/mol,1,6,120.3122925
no,corrida_2,121-nmol/mol,1,7,120.3462055
no,corrida_2,121-nmol/mol,1,8,120.3388933
no,corrida_2,121-nmol/mol,1,9,120.3401581
no,corrida_2,121-nmol/mol,1,10,120.3772332
no,corrida_2,121-nmol/mol,1,11,120.3813043
no,corrida_2,121-nmol/mol,1,12,120.3410277
no,corrida_2,121-nmol/mol,1,13,120.3583004
no,corrida_2,121-nmol/mol,2,1,120.3081028
no,corrida_2,121-nmol/mol,2,2,120.3691304
no,corrida_2,121-nmol/mol,2,3,120.3550988
no,corrida_2,121-nmol/mol,2,4,120.3291304
no,corrida_2,121-nmol/mol,2,5,120.3418182
