"","Item","sample_id","sample_1","sample_2","average","range"
"1",1,1,59.8483870967742,59.8193548387097,40.2225806451613,58.8483870967742
"2",2,2,59.8494623655914,59.9333333333333,40.5942652329749,57.9333333333333
