"","Item","sample_id","sample_1","sample_2","average","range"
"1",1,1,76.2069620253165,75.8606329113924,51.0225316455696,75.2069620253165
"2",2,2,76.1472151898734,75.7655696202532,51.3042616033755,74.1472151898734
