"","participant_id","pollutant","level","result","uncertainty_std","n_lab","x_pt","sigma_pt","z_score","z_prime_score","zeta_score","U_xi","U_xpt","En_score","z_score_eval","z_prime_score_eval","zeta_score_eval","En_score_eval"
"1","part_1","co","8-ppm",8.02984114094913,0.0574799443916015,7,8.04595794970162,0.0188282843137222,-0.855989238527677,-0.796053822151699,-0.278068872235932,0.114959888783203,0.0148850657161456,-0.139034436117966,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"2","part_2","co","8-ppm",8.04861095481671,0.0598209278077271,7,8.04595794970162,0.0188282843137222,0.140905303472662,0.131039270521426,0.0440098134714122,0.119641855615454,0.0148850657161456,0.0220049067357061,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"3","part_3","co","8-ppm",8.04977394146064,0.0538856406351387,7,8.04595794970162,0.0188282843137222,0.202673366061571,0.188482401927355,0.0701505394290308,0.107771281270277,0.0148850657161456,0.0350752697145154,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"4","part_4","co","8-ppm",8.0424066211992,0.0605119868378335,7,8.04595794970162,0.0188282843137222,-0.1886166813311,-0.175409950659486,-0.0582490974898612,0.121023973675667,0.0148850657161456,-0.0291245487449306,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"5","part_5","co","8-ppm",8.05363650895141,0.0582857130325925,7,8.04595794970162,0.0188282843137222,0.407820443002005,0.379265308243531,0.130678946019962,0.116571426065185,0.0148850657161456,0.0653394730099811,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"6","part_6","co","8-ppm",8.04956724211424,0.062242529155976,7,8.04595794970162,0.0188282843137222,0.191695236405089,0.178272948724238,0.0575774080714748,0.124485058311952,0.0148850657161456,0.0287887040357374,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"7","ref","co","8-ppm",8.04595794970162,0.0641273321038578,7,8.04595794970162,0.0188282843137222,0,0,0,0.128254664207716,0.0148850657161456,0,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
