"","participant_id","pollutant","level","result","uncertainty_std","n_lab","x_pt","sigma_pt","z_score","z_prime_score","zeta_score","U_xi","U_xpt","En_score","z_score_eval","z_prime_score_eval","zeta_score_eval","En_score_eval"
"1","part_1","no2","60-ppb",64.9712161172161,0.277191054180383,7,65.0157545787546,0.147974065934111,-0.30098829316684,-0.279913426961421,-0.157215718916633,0.554382108360765,0.11698377074693,-0.0786078594583166,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"2","part_2","no2","60-ppb",65.0253736263736,0.252146541235242,7,65.0157545787546,0.147974065934111,0.0650049558232942,0.0604533809688339,0.03716185072895,0.504293082470484,0.11698377074693,0.018580925364475,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"3","part_3","no2","60-ppb",64.9818278388278,0.266046633340231,7,65.0157545787546,0.147974065934111,-0.229274905116853,-0.213221330744379,-0.124547208183955,0.532093266680463,0.11698377074693,-0.0622736040919773,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"4","part_4","no2","60-ppb",64.8979926739927,0.27897100310425,7,65.0157545787546,0.147974065934111,-0.795827998767895,-0.740105005623895,-0.413145953412071,0.557942006208499,0.11698377074693,-0.206572976706035,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"5","part_5","no2","60-ppb",64.9810586080586,0.397620920746395,7,65.0157545787546,0.147974065934111,-0.234473321233763,-0.218055759534768,-0.0863298365839217,0.795241841492791,0.11698377074693,-0.0431649182919609,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"6","part_6","no2","60-ppb",64.974673992674,0.247080499239317,7,65.0157545787546,0.147974065934111,-0.277620175003619,-0.258181518494533,-0.161792187665192,0.494160998478633,0.11698377074693,-0.0808960938325962,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"7","ref","no2","60-ppb",65.0157545787546,0.288114859166013,7,65.0157545787546,0.147974065934111,0,0,0,0.576229718332025,0.11698377074693,0,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
