"","Item","sample_id","sample_1","sample_2","average","range"
"1",1,1,40.2264848484849,40.9218720930233,27.3827856471694,39.9218720930233
"2",2,2,40.8921860465116,40.2065151515151,27.6995670660089,38.8921860465116
