"source","pollutant","level","unit","instrument","mean_value","sd_value","u_value","n_hours","hour_starts"
"ronda","no","0-ppb","ppb","calaire_ref",0.00770175438596492,NA,0.0942325449852979,1,"2026-05-01 03:01:00"
"ronda","no","179-ppb","ppb","calaire_ref",179.664223809524,0.203439442147571,0.117455816687688,3,"2026-05-01 04:22:00|2026-05-01 05:22:00|2026-05-01 06:22:00"
"ronda","no","119-ppb","ppb","calaire_ref",118.433183333333,0.0488429996121373,0.0281995189740963,3,"2026-05-01 07:20:00|2026-05-01 08:20:00|2026-05-01 09:20:00"
"ronda","no","79-ppb","ppb","calaire_ref",77.8891177777778,0.214025767538325,0.123567834501768,3,"2026-05-01 10:22:00|2026-05-01 11:22:00|2026-05-01 12:22:00"
"ronda","no","37-ppb","ppb","calaire_ref",37.1035713675214,0.1201130678237,0.0693473120412049,3,"2026-05-01 13:14:00|2026-05-01 14:14:00|2026-05-01 15:14:00"
