"pollutant","run","level","participant_id","replicate","mean_value","sd_value","x_pt","sigma_pt","u_xpt","u_x","U_x","U_xpt","z_score","z_prime_score","zeta_score","En_score","z_score_eval","z_prime_score_eval","zeta_score_eval","En_score_eval","n_lab"
"co","corrida_3","4-μmol/mol","part_3",4,4.018397381,0.01175187192,4.02286790033333,0.00330792492900052,0.00137830205375022,0.01175187192,0.02350374384,0.00275660410750043,-1.35145731214763,-1.24749905736705,-0.37781946390147,-0.188909731950735,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"co","corrida_3","4-μmol/mol","part_3",4,4.026595758,0.00989599264,4.02286790033333,0.00330792492900052,0.00137830205375022,0.00989599264,0.01979198528,0.00275660410750043,1.12694748117921,1.04025921339619,0.373102316186384,0.186551158093192,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"co","corrida_4","6-μmol/mol","part_1",2,6.069355952,0.01426297649,6.071321853,0.00549562280100088,0.00228984283375037,0.01426297649,0.02852595298,0.00457968566750073,-0.357721239463748,-0.33020422104346,-0.136089781965474,-0.068044890982737,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"co","corrida_4","6-μmol/mol","part_1",2,6.067096346,0.01466970071,6.071321853,0.00549562280100088,0.00228984283375037,0.01466970071,0.02933940142,0.00457968566750073,-0.768885921215438,-0.709740850352712,-0.284596908068278,-0.142298454034139,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"co","corrida_4","6-μmol/mol","part_1",2,6.07084101,0.01087157476,6.071321853,0.00549562280100088,0.00228984283375037,0.01087157476,0.02174314952,0.00457968566750073,-0.0874956337819422,-0.0807652004141004,-0.0432797741086445,-0.0216398870543223,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"co","corrida_4","6-μmol/mol","part_2",3,6.075254187,0.01581182104,6.071321853,0.00549562280100088,0.00228984283375037,0.01581182104,0.03162364208,0.00457968566750073,0.715539283242612,0.660497799916257,0.246128277773895,0.123064138886948,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"co","corrida_4","6-μmol/mol","part_2",3,6.068699589,0.01243766155,6.071321853,0.00549562280100088,0.00228984283375037,0.01243766155,0.0248753231,0.00457968566750073,-0.477155018630781,-0.440450786428413,-0.207347827457784,-0.103673913728892,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"co","corrida_4","6-μmol/mol","part_2",3,6.074546757,0.01338682456,6.071321853,0.00549562280100088,0.00228984283375037,0.01338682456,0.02677364912,0.00457968566750073,0.586813199663776,0.541673722766562,0.237452599867667,0.118726299933834,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"co","corrida_4","6-μmol/mol","part_3",4,6.077621223,0.01219916901,6.071321853,0.00549562280100088,0.00228984283375037,0.01219916901,0.02439833802,0.00457968566750073,1.14625224985482,1.05807899986599,0.507513728928947,0.253756864464474,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"co","corrida_4","6-μmol/mol","part_3",4,6.069348276,0.01380609605,6.071321853,0.00549562280100088,0.00228984283375037,0.01380609605,0.0276121921,0.00457968566750073,-0.359117987435365,-0.331493526863414,-0.141023158565462,-0.070511579282731,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
