"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval","Classification z+En","Classification z+En Code","Classification z'+En","Classification z'+En Code"
"Referencia (1)","part_1",-0.0242604041215041,0.0282087681591549,0.0841811784242388,"Satisfactory",0.0782869057479192,"Satisfactory",0.106448386312815,"Satisfactory",0.0532241931564074,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_2",-0.0133097417369196,0.0259426445215684,0.350074912508523,"Satisfactory",0.32556305570052,"Satisfactory",0.470740505895559,"Satisfactory",0.23537025294778,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_3",-0.0262878228288505,0.0266927899976631,0.0349532950582463,"Satisfactory",0.0325059041346971,"Satisfactory",0.0460421566492043,"Satisfactory",0.0230210783246022,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_4",-0.0280063428342031,0.027620621659079,-0.0067741991584496,"Satisfactory",-0.00629987725240107,"Satisfactory",-0.00870181985075865,"Satisfactory",-0.00435090992537933,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_5",-0.0171016860698515,0.026330323429393,0.258002469517097,"Satisfactory",0.239937422971494,"Satisfactory",0.343244224591519,"Satisfactory",0.17162211229576,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_6",-0.0227358490566038,0.0286950352666906,0.121198997510151,"Satisfactory",0.112712778229384,"Satisfactory",0.151297351547459,"Satisfactory",0.0756486757737294,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_1",-0.0242604041215041,0.0282087681591549,-0.14086506921771,"Satisfactory",-0.125471833514627,"Satisfactory",-0.0268941544659242,"Satisfactory",-0.0134470772329621,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_2",-0.0133097417369196,0.0259426445215684,1.88276247995861,"Satisfactory",1.67702086645659,"Satisfactory",0.390521081662741,"Satisfactory",0.19526054083137,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_3",-0.0262878228288505,0.0266927899976631,-0.515521889582959,"Satisfactory",-0.459187483895877,"Satisfactory",-0.103956391695564,"Satisfactory",-0.0519781958477819,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_4",-0.0280063428342031,0.027620621659079,-0.833095777308477,"Satisfactory",-0.742058022281125,"Satisfactory",-0.162409521654917,"Satisfactory",-0.0812047608274583,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_5",-0.0171016860698515,0.026330323429393,1.182030163723,"Satisfactory",1.05286209516357,"Satisfactory",0.241605426770799,"Satisfactory",0.120802713385399,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_6",-0.0227358490566038,0.0286950352666906,0.140865069217711,"Satisfactory",0.125471833514627,"Satisfactory",0.0264426229865686,"Satisfactory",0.0132213114932843,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
