"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval","Classification z+En","Classification z+En Code","Classification z'+En","Classification z'+En Code"
"Referencia (1)","part_1",139.077215549529,0.474870116602987,0.337101938773934,"Satisfactory",0.313498435187467,"Satisfactory",0.0926237357679124,"Satisfactory",0.0463118678839562,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Referencia (1)","part_2",139.358273279091,0.419061271200077,2.47842852947786,"Questionable",2.30489171477694,"Questionable",0.770385819218189,"Satisfactory",0.385192909609095,"Satisfactory","a4 - Questionable but Acceptable","a4","a4 - Questionable but Acceptable","a4"
"Referencia (1)","part_3",139.068089887641,0.474574779077335,0.267575217381279,"Satisfactory",0.248839897655503,"Satisfactory",0.0735654552716158,"Satisfactory",0.0367827276358079,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Referencia (1)","part_4",139.212441344871,0.476291036294499,1.36736213395122,"Satisfactory",1.27162095503632,"Satisfactory",0.374595266664662,"Satisfactory",0.187297633332331,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Referencia (1)","part_5",139.096909897111,0.508298487124471,0.487149511673078,"Satisfactory",0.4530398435776,"Satisfactory",0.125142671190594,"Satisfactory",0.0625713355952971,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Referencia (1)","part_6",139.084205088467,0.489722630658301,0.390353936535174,"Satisfactory",0.363021787172549,"Satisfactory",0.104039281473033,"Satisfactory",0.0520196407365165,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso MADe (2a)","part_1",139.077215549529,0.474870116602987,-0.502468788108473,"Satisfactory",-0.4475607791056,"Satisfactory",-0.0280845530256511,"Satisfactory",-0.0140422765128255,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso MADe (2a)","part_2",139.358273279091,0.419061271200077,10.0824013469381,"Unsatisfactory",8.98063224798118,"Unsatisfactory",0.638512701575999,"Satisfactory",0.319256350787999,"Satisfactory","a6 - Unsatisfactory but MU Covers Deviation","a6","a6 - Unsatisfactory but MU Covers Deviation","a6"
"Consenso MADe (2a)","part_3",139.068089887641,0.474574779077335,-0.846148878782963,"Satisfactory",-0.753684727071401,"Satisfactory",-0.0473233168215333,"Satisfactory",-0.0236616584107667,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso MADe (2a)","part_4",139.212441344871,0.476291036294499,4.59024823067869,"Unsatisfactory",4.08864216650039,"Unsatisfactory",0.255798552793666,"Satisfactory",0.127899276396833,"Satisfactory","a6 - Unsatisfactory but MU Covers Deviation","a6","a6 - Unsatisfactory but MU Covers Deviation","a6"
"Consenso MADe (2a)","part_5",139.096909897111,0.508298487124471,0.239236881690488,"Satisfactory",0.213093922835012,"Satisfactory",0.0124929515654181,"Satisfactory",0.00624647578270907,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso MADe (2a)","part_6",139.084205088467,0.489722630658301,-0.239236881690488,"Satisfactory",-0.213093922835012,"Satisfactory",-0.0129664706001862,"Satisfactory",-0.0064832353000931,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso nIQR (2b)","part_1",139.077215549529,0.474870116602987,-0.172072665755155,"Satisfactory",-0.153269174465676,"Satisfactory",-0.0279989569290946,"Satisfactory",-0.0139994784645473,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso nIQR (2b)","part_2",139.358273279091,0.419061271200077,3.45276307312938,"Unsatisfactory",3.07545735705125,"Unsatisfactory",0.63601760240568,"Satisfactory",0.31800880120284,"Satisfactory","a6 - Unsatisfactory but MU Covers Deviation","a6","a6 - Unsatisfactory but MU Covers Deviation","a6"
"Consenso nIQR (2b)","part_3",139.068089887641,0.474574779077335,-0.289767437587561,"Satisfactory",-0.258102678604835,"Satisfactory",-0.047178906217402,"Satisfactory",-0.023589453108701,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
