"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval","Classification z+En","Classification z+En Code","Classification z'+En","Classification z'+En Code"
"Referencia (1)","part_1",40.624415895388,0.303990563771296,1.58799347603295,"Satisfactory",1.47680393543537,"Satisfactory",0.396880853075177,"Satisfactory",0.198440426537589,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Referencia (1)","part_2",40.4992678412027,0.337812077875606,-0.0511721263642781,"Satisfactory",-0.0475891108747813,"Satisfactory",-0.0115194920236316,"Satisfactory",-0.00575974601181581,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Referencia (1)","part_3",40.4945535157779,0.311577630449146,-0.112919471340068,"Satisfactory",-0.105012975291867,"Satisfactory",-0.0275407702890765,"Satisfactory",-0.0137703851445382,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Referencia (1)","part_4",40.6348936731658,0.308675064106675,1.72522943255409,"Satisfactory",1.60443078260602,"Satisfactory",0.424698469286493,"Satisfactory",0.212349234643247,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Referencia (1)","part_5",40.5139489703234,0.331526664705712,0.141118533012046,"Satisfactory",0.131237569965137,"Satisfactory",0.0323649412120137,"Satisfactory",0.0161824706060069,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Referencia (1)","part_6",40.4356703116436,0.325529128092719,-0.884160569767796,"Satisfactory",-0.82225262804717,"Satisfactory",-0.206482935231344,"Satisfactory",-0.103241467615672,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso MADe (2a)","part_1",40.624415895388,0.303990563771296,1.91434569457241,"Satisfactory",1.70515277927136,"Satisfactory",0.38548513942955,"Satisfactory",0.192742569714775,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso MADe (2a)","part_2",40.4992678412027,0.337812077875606,-0.119282553312497,"Satisfactory",-0.106247778484345,"Satisfactory",-0.0216364360777759,"Satisfactory",-0.0108182180388879,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso MADe (2a)","part_3",40.4945535157779,0.311577630449146,-0.195889300544758,"Satisfactory",-0.174483211783766,"Satisfactory",-0.0384948082695505,"Satisfactory",-0.0192474041347753,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso MADe (2a)","part_4",40.6348936731658,0.308675064106675,2.08460726997317,"Questionable",1.85680877292019,"Satisfactory",0.413465386454786,"Satisfactory",0.206732693227393,"Satisfactory","a4 - Questionable but Acceptable","a4","a2 - Satisfactory but Conservative","a2"
