source_file,level,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20
bootstrap_data_o3_vg_0-ppb_conex_M_run_1.csv,0-ppb,-0.0565438596491228,-0.125947368421053,-0.0116666666666667,-0.0594912280701754,-0.0180175438596491,-0.072578947368421,-0.0996842105263158,-0.042280701754386,-0.0595087719298246,-0.0690526315789474,-0.135070175438596,-0.0268947368421053,-0.0891929824561404,-0.105929824561404,-0.073578947368421,-0.0887543859649123,-0.100912280701754,-0.033,-0.115526315789474,-0.0665614035087719
bootstrap_data_o3_vg_0-ppb_conex_M_run_2.csv,0-ppb,-0.0772105263157895,-0.0410526315789474,-0.0611929824561404,-0.101280701754386,-0.102210526315789,-0.0287368421052632,-0.0565614035087719,-0.0384736842105263,-0.0790526315789474,-0.0456666666666667,-0.0905789473684211,-0.0770877192982456,-0.0394561403508772,-0.0464736842105263,-0.0636140350877193,-0.135280701754386,-0.100789473684211,0.00336842105263158,-0.143719298245614,-0.0890350877192982
bootstrap_data_o3_vg_0-ppb_conex_M_run_3.csv,0-ppb,-0.0764912280701754,-0.0571754385964912,-0.0523859649122807,-0.106017543859649,-0.0801228070175439,-0.0708771929824561,-0.0841578947368421,-0.131473684210526,-0.0432280701754386,-0.0498421052631579,-0.0701929824561403,-0.0693157894736842,-0.0463157894736842,-0.0565964912280702,-0.0324210526315789,-0.0848070175438597,-0.0653157894736842,-0.063280701754386,-0.0796842105263158,-0.099280701754386
bootstrap_data_o3_vg_0-ppb_conex_M_run_4.csv,0-ppb,-0.066140350877193,-0.0600526315789474,-0.0795614035087719,-0.0737719298245614,-0.0909824561403509,-0.0560877192982456,-0.078719298245614,-0.00419298245614035,-0.0712456140350877,-0.0906666666666667,-0.0755087719298246,-0.0646315789473684,-0.0568245614035088,-0.0629649122807018,-0.135684210526316,-0.0357543859649123,-0.0621754385964912,-0.119982456140351,-0.0818421052631579,-0.102140350877193
bootstrap_data_o3_vg_0-ppb_conex_M_run_5.csv,0-ppb,-0.087280701754386,-0.0838771929824561,-0.0592105263157895,-0.0404385964912281,-0.0777894736842105,-0.0639824561403509,-0.0386315789473684,-0.0296666666666667,-0.0877368421052632,-0.0545789473684211,-0.12940350877193,-0.0716315789473684,-0.0663684210526316,-0.118859649122807,-0.100210526315789,-0.109298245614035,-0.0698421052631579,-0.0413157894736842,-0.107526315789474,-0.0711228070175439
bootstrap_data_o3_vg_0_conex_D_run_1.csv,0,95.9197276297578,93.5695455069124,93.9670450057604,94.5500622623139,93.7577842734061,94.2721807159353,93.8293967838617,95.4964146905726,95.4073582518689,94.20078024,95.1226649395509,94.9270938399539,93.2623174121037,93.4423362118595,94.3180044412442,94.1945391921523,97.3239580744986,93.9644837413793,93.6122492334294,93.2392024812896
bootstrap_data_o3_vg_0_conex_D_run_2.csv,0,94.4078140068886,94.6106912018401,93.5033150316274,94.6084554341576,92.4890302063037,93.6904204477612,94.4227513972286,91.2960305828044,92.6773862586605,90.6965457994269,93.5060938940092,92.8501115630447,93.2120715901263,96.726639315305,94.8226651761987,94.3499121699196,94.2398487708214,93.6022871972318,95.3561401271676,93.9628019517796
bootstrap_data_o3_vg_0_conex_D_run_3.csv,0,96.8929122908252,94.7279915722543,95.7213312723086,95.2105590966628,95.9872197524467,95.6886503456221,94.2628946451241,93.4635941944764,93.4169308678161,93.9378635578584,92.9120643868739,95.7247128883774,91.2734335825187,97.2301680889146,95.7960147843588,96.1651621819229,92.9536624697755,94.5631377521614,91.985496952765,97.3451571239954
bootstrap_data_o3_vg_0_conex_D_run_4.csv,0,94.1047536896552,94.8866432276657,95.6737362068965,94.1953971098266,96.2257344110855,96.8852548592763,93.6408229896313,96.0768055574812,91.7946676494253,95.4788894094037,95.376151906682,92.5845477011494,93.7928009855908,92.3085591647465,94.6065639609644,94.050957611336,94.8197499539701,95.9818694652099,93.1977963746398,95.3047466685846
bootstrap_data_o3_vg_0_conex_D_run_5.csv,0,94.4308364269275,95.5750561342593,94.6350669592656,95.1970019621343,94.1923170310702,94.3800947632794,95.0522861232719,93.8647869890616,95.3388025477707,94.0477137889273,94.4681567298851,95.5278686635945,95.0880707710012,96.7800211707036,93.493085017301,93.7107224770642,94.2740941359447,95.9924533947066,94.7512165953757,92.6368677681661
bootstrap_data_o3_vg_135-ppb_conex_M_run_1.csv,135-ppb,135.981806629834,135.967911111111,136.025657458564,135.991340782123,135.931325966851,135.892838888889,135.962161111111,135.948233333333,136.025372222222,135.931723756906,135.966827777778,135.961388888889,135.922647727273,135.963374301676,135.944083333333,136.012889502762,135.999563535912,135.966361111111,135.974122222222,135.918683333333
