"Participante","Resultado","Peso","Residuo estandarizado"
"part_1",180.414974531835,1,0.600918868681785
"part_2",180.403607303371,0.64956944229831,-1.24075835093769
"part_3",180.411635393258,1,0.0599237202584087
"part_4",180.411305243446,1,0.00643404237036568
"part_5",180.416488951311,1,0.846279631629292
"part_6",180.408448876404,1,-0.456344208922677
