"Participante","Resultado","Peso","Residuo estandarizado"
"part_1",40.181195716946,0.723810818873539,1.17540481341789
"part_2",40.1779932960894,1,0.709078495825212
"part_3",40.1695841713222,1,-0.515431449138094
"part_4",40.1731746741154,1,0.00740612308197257
"part_5",40.1712450651769,1,-0.273577380017273
"part_6",40.1675070763501,1,-0.81789139834076
