"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval","Classification z+En","Classification z+En Code","Classification z'+En","Classification z'+En Code"
"Referencia (1)","part_1",59.905017921147,0.0423906154629819,0.69999678900592,"Satisfactory",0.65098379080155,"Satisfactory",0.360911216618527,"Satisfactory",0.180455608309263,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_2",59.8724731182796,0.044412761888068,-0.757794689015221,"Satisfactory",-0.704734746005011,"Satisfactory",-0.373612973941441,"Satisfactory",-0.186806486970721,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_3",59.8845519713262,0.0421835295895578,-0.216742125037027,"Satisfactory",-0.201566082014976,"Satisfactory",-0.112275684064239,"Satisfactory",-0.0561378420321196,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_4",59.8864516129032,0.0389601880472291,-0.131650772244982,"Satisfactory",-0.122432731298236,"Satisfactory",-0.0735740166299224,"Satisfactory",-0.0367870083149612,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_5",59.882688172043,0.030530559609002,-0.300227980607008,"Satisfactory",-0.279206350643119,"Satisfactory",-0.210901207148825,"Satisfactory",-0.105450603574412,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_6",59.8803225806452,0.0295030355002584,-0.406190797290674,"Satisfactory",-0.377749768516081,"Satisfactory",-0.294471135565796,"Satisfactory",-0.147235567782898,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_1",59.905017921147,0.0423906154629819,4.70833185459371,"Unsatisfactory",4.19382203034421,"Unsatisfactory",0.504024226587848,"Satisfactory",0.252012113293924,"Satisfactory","Z Unsatisfactory & En ≤ 1","unsat_en_good","Z Unsatisfactory & En ≤ 1","unsat_en_good"
"Consenso MADe (2a)","part_2",59.8724731182796,0.044412761888068,-2.45274909007324,"Questionable",-2.1847213591837,"Questionable",-0.250643868451728,"Satisfactory",-0.125321934225864,"Satisfactory","Z Questionable & En ≤ 1","ques_en_good","Z Questionable & En ≤ 1","ques_en_good"
"Consenso MADe (2a)","part_3",59.8845519713262,0.0421835295895578,0.205052978592202,"Satisfactory",0.18264551555954,"Satisfactory",0.0220582399888833,"Satisfactory",0.0110291199944416,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_4",59.8864516129032,0.0389601880472291,0.62304558879884,"Satisfactory",0.55496137419966,"Satisfactory",0.0725493860869892,"Satisfactory",0.0362746930434946,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
