"Item","sample_id","sample_1","sample_2","average","range"
1,1,-0.0565964912280702,-0.0523859649122807,0.297005847953216,1.05659649122807
2,2,-0.0906666666666667,-0.106017543859649,0.601105263157895,2.10601754385965
