"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval","Classification z+En","Classification z+En Code","Classification z'+En","Classification z'+En Code"
"Referencia (1)","part_1",-0.0792233918128655,0.0235799522395398,-0.555912117790109,"Satisfactory",-0.516987768337409,"Satisfactory",-0.368489160542163,"Satisfactory",-0.184244580271082,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_2",-0.0719087719298246,0.0298800358378606,-0.104278656545714,"Satisfactory",-0.0969771807585356,"Satisfactory",-0.0552679867753462,"Satisfactory",-0.0276339933876731,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_3",-0.0717771929824561,0.0301790767099568,-0.0961544537331145,"Satisfactory",-0.089421825609411,"Satisfactory",-0.0504790081462911,"Satisfactory",-0.0252395040731456,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_4",-0.0768485380116959,0.0232810005557988,-0.409279283914709,"Satisfactory",-0.380622002734769,"Satisfactory",-0.27453305422154,"Satisfactory",-0.13726652711077,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_5",-0.0783684210526315,0.0297975196862927,-0.503122853292238,"Satisfactory",-0.467894749546206,"Satisfactory",-0.267362447498143,"Satisfactory",-0.133681223749071,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_6",-0.0784321637426901,0.026366152398188,-0.507058578210345,"Satisfactory",-0.471554899374007,"Satisfactory",-0.302675868251011,"Satisfactory",-0.151337934125506,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_1",-0.0792233918128655,0.0235799522395398,-0.893095368614076,"Satisfactory",-0.795501070817215,"Satisfactory",-0.0684342849536387,"Satisfactory",-0.0342171424768193,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_2",-0.0719087719298246,0.0298800358378606,3.1521108130352,"Unsatisfactory",2.80765931078024,"Questionable",0.190662142748306,"Satisfactory",0.0953310713741531,"Satisfactory","Z Unsatisfactory & En ≤ 1","unsat_en_good","Z Questionable & En ≤ 1","ques_en_good"
"Consenso MADe (2a)","part_3",-0.0717771929824561,0.0301790767099568,3.22487795333509,"Unsatisfactory",2.87247471578979,"Questionable",0.193132570580174,"Satisfactory",0.0965662852900871,"Satisfactory","Z Unsatisfactory & En ≤ 1","unsat_en_good","Z Questionable & En ≤ 1","ques_en_good"
"Consenso MADe (2a)","part_4",-0.0768485380116959,0.0232810005557988,0.420270661420931,"Satisfactory",0.374344972488463,"Satisfactory",0.0326165234456344,"Satisfactory",0.0163082617228172,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
