"Participante","Resultado","Peso","Residuo estandarizado"
"part_1",7.98508873317149,1,-0.316878101070005
"part_2",8.01685329397484,1,0.619687890709602
"part_3",7.94146414698742,0.389099973319254,-1.60313242954617
"part_4",8.02454715110719,1,0.846538341448603
"part_5",7.99089703891709,1,-0.145622415689447
"part_6",7.98452969727065,1,-0.333361061944072
