"Participante","Resultado","Peso","Residuo estandarizado"
"part_1",44.8134971751412,1,-0.517151522276236
"part_2",44.8129760828626,1,-0.624677710300089
"part_3",44.8186600753296,1,0.548201005722493
"part_4",44.8177632768362,1,0.363148708138129
"part_5",44.8230687382298,0.470471758728963,1.45791841153908
"part_6",44.8134913370998,1,-0.518356188641733
