"Participante","Resultado","Peso","Residuo estandarizado"
"part_1",135.978813104491,1,-0.0772308266549217
"part_2",135.976627560987,1,-0.258348248478743
"part_3",135.991819238269,0.998809066214523,1.00059599929237
"part_4",135.96512318301,0.681071764857577,-1.21172358735859
"part_5",135.976649911486,1,-0.256496047932112
"part_6",135.987165466447,1,0.614934879936432
