"Participante","Resultado","Peso","Residuo estandarizado"
"part_1",40.2586340356265,1,0.388856962022372
"part_2",40.2530114578215,1,0.135498832268483
"part_3",40.2023438093776,0.216811199759134,-2.14762842605022
"part_4",40.2466986496724,1,-0.148961662827007
"part_5",40.2674123781737,1,0.784416530459938
"part_6",40.2356919952908,1,-0.644930854478378
