"","participant_id","pollutant","level","result","uncertainty_std","n_lab","x_pt","sigma_pt","z_score","z_prime_score","zeta_score","U_xi","U_xpt","En_score","z_score_eval","z_prime_score_eval","zeta_score_eval","En_score_eval"
"1","part_1","o3","80-ppb",80.2083794835255,0.563632283265814,7,80.0271580342877,0.0602129892473372,3.00967368508181,2.79893967424136,0.321237959820779,1.12726456653163,0.0476025476872033,0.160618979910389,"Unsatisfactory","Questionable","Satisfactory","Satisfactory"
"2","part_2","o3","80-ppb",80.0935849419182,0.58464825159326,7,80.0271580342877,0.0602129892473372,1.10319896854189,1.02595420126089,0.113524550630137,1.16929650318652,0.0476025476872033,0.0567622753150685,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"3","part_3","o3","80-ppb",80.0564039987909,0.556102033349205,7,80.0271580342877,0.0602129892473372,0.485708563363754,0.451699788869513,0.0525429009305849,1.11220406669841,0.0476025476872033,0.0262714504652925,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"4","part_4","o3","80-ppb",80.2823577708685,0.55734821589474,7,80.0271580342877,0.0602129892473372,4.23828379508745,3.94152386804087,0.457465093742814,1.11469643178948,0.0476025476872033,0.228732546871407,"Unsatisfactory","Unsatisfactory","Satisfactory","Satisfactory"
"5","part_5","o3","80-ppb",79.9725685106016,0.566451406638615,7,80.0271580342877,0.0602129892473372,-0.906607102030913,-0.843127479035764,-0.0962861015873047,1.13290281327723,0.0476025476872033,-0.0481430507936524,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"6","part_6","o3","80-ppb",80.0252418923004,0.57629605541577,7,80.0271580342877,0.0602129892473372,-0.0318227347829828,-0.0295945422151405,-0.00332209434887157,1.15259211083154,0.0476025476872033,-0.00166104717443578,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"7","ref","o3","80-ppb",80.0271580342877,0.554760361859419,7,80.0271580342877,0.0602129892473372,0,0,0,1.10952072371884,0.0476025476872033,0,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
