"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval","Classification z+En","Classification z+En Code","Classification z'+En","Classification z'+En Code"
"Referencia (1)","part_1",182.444592513369,0.0383561558777801,-0.0580274336799992,"Satisfactory",-0.0539644171813078,"Satisfactory",-0.0787530403670647,"Satisfactory",-0.0393765201835323,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_2",182.418665062388,0.0588696584198575,-0.478359321703823,"Satisfactory",-0.444865132953316,"Satisfactory",-0.46307482174268,"Satisfactory",-0.23153741087134,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_3",182.430615329768,0.0422844859000542,-0.284623406284696,"Satisfactory",-0.264694391294549,"Satisfactory",-0.359685787550504,"Satisfactory",-0.179842893775252,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_4",182.437115508021,0.0392972028984109,-0.179243506054318,"Satisfactory",-0.166693074711824,"Satisfactory",-0.23907183795694,"Satisfactory",-0.11953591897847,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_5",182.458586096257,0.0523241458740404,0.168834401674025,"Satisfactory",0.157012804266647,"Satisfactory",0.180407688440889,"Satisfactory",0.0902038442204447,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_6",182.417054188948,0.0401640622496031,-0.504474556668787,"Satisfactory",-0.469151808152653,"Satisfactory",-0.662279071697941,"Satisfactory",-0.331139535848971,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_1",182.444592513369,0.0383561558777801,0.557970358639999,"Satisfactory",0.496997334642083,"Satisfactory",0.270947835364473,"Satisfactory",0.135473917682236,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_2",182.418665062388,0.0588696584198575,-0.790647308251438,"Satisfactory",-0.704248171534918,"Satisfactory",-0.254690994697723,"Satisfactory",-0.127345497348862,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_3",182.430615329768,0.0422844859000542,-0.169053549391032,"Satisfactory",-0.150579976441608,"Satisfactory",-0.0748735315560698,"Satisfactory",-0.0374367657780349,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_4",182.437115508021,0.0392972028984109,0.169053549392511,"Satisfactory",0.150579976442925,"Satisfactory",0.0802424522206438,"Satisfactory",0.0401212261103219,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_5",182.458586096257,0.0523241458740404,1.28584727642576,"Satisfactory",1.14533444159658,"Satisfactory",0.46436042327223,"Satisfactory",0.232180211636115,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_6",182.417054188948,0.0401640622496031,-0.874436971258818,"Satisfactory",-0.778881597021404,"Satisfactory",-0.406609121071526,"Satisfactory",-0.203304560535763,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_1",182.444592513369,0.0383561558777801,0.686768752318373,"Satisfactory",0.611721096170129,"Satisfactory",0.273820639469816,"Satisfactory",0.136910319734908,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_2",182.418665062388,0.0588696584198575,-0.973155396166944,"Satisfactory",-0.866812422198192,"Satisfactory",-0.255868834511857,"Satisfactory",-0.127934417255929,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_3",182.430615329768,0.0422844859000542,-0.208076815179316,"Satisfactory",-0.185338917997355,"Satisfactory",-0.0755321655457698,"Satisfactory",-0.0377660827728849,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_4",182.437115508021,0.0392972028984109,0.208076815181136,"Satisfactory",0.185338917998976,"Satisfactory",0.081054771159722,"Satisfactory",0.040527385579861,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_5",182.458586096257,0.0523241458740404,1.58266423301647,"Satisfactory",1.40971629274315,"Satisfactory",0.467064217226479,"Satisfactory",0.233532108613239,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_6",182.417054188948,0.0401640622496031,-1.07628654180883,"Satisfactory",-0.958673761620472,"Satisfactory",-0.410557059573957,"Satisfactory",-0.205278529786979,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_1",182.444592513369,0.0383561558777801,0.779883327955947,"Satisfactory",0.694660440871164,"Satisfactory",0.280518498267231,"Satisfactory",0.140259249133615,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_2",182.418665062388,0.0588696584198575,-1.06747254542677,"Satisfactory",-0.950822927536557,"Satisfactory",-0.252629414103501,"Satisfactory",-0.126314707051751,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_3",182.430615329768,0.0422844859000542,-0.216004475951119,"Satisfactory",-0.192400272086372,"Satisfactory",-0.0706885002724193,"Satisfactory",-0.0353442501362096,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_4",182.437115508021,0.0392972028984109,0.247139489980962,"Satisfactory",0.220132962089103,"Satisfactory",0.0868348250267593,"Satisfactory",0.0434174125133797,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_5",182.458586096257,0.0523241458740404,1.77693959689143,"Satisfactory",1.58276193313848,"Satisfactory",0.472224907927694,"Satisfactory",0.236112453963847,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_6",182.417054188948,0.0401640622496031,-1.18224883071913,"Satisfactory",-1.05305686700506,"Satisfactory",-0.406708256143957,"Satisfactory",-0.203354128071979,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
