"Participante","Resultado","Peso","Residuo estandarizado"
"part_1",81.5791250493097,1,-0.927021239465258
"part_2",81.5907065088758,1,-0.175098249348642
"part_3",81.5920274161736,1,-0.0893387162469148
"part_4",81.5853353057199,1,-0.523822096669176
"part_5",81.6049552268245,1,0.749995737654177
"part_6",81.6082712031558,1,0.965284564075814
