"Participante","Resultado","Peso","Residuo estandarizado"
"part_1",5.93863694083694,1,0.246188324552193
"part_2",5.9605457972583,1,0.903927982871666
"part_3",5.94899828643578,1,0.557252844892465
"part_4",5.89685607864358,0.983913894097133,-1.00814140835735
"part_5",5.90766447510823,1,-0.683655690759197
"part_6",5.9295670995671,1,-0.0261031261335222
