"Participante","Resultado","Peso","Residuo estandarizado"
"part_1",100.048611111111,1,-0.894382399516732
"part_2",100.060238095238,1,0.839161435527905
"part_3",100.049087301587,1,-0.823384017270202
"part_4",100.053968253968,1,-0.0956505984370714
"part_5",100.058015873016,1,0.507835651330089
"part_6",100.057738095238,1,0.466419928374488
