"Participante","Resultado","Peso","Residuo estandarizado"
"part_1",180.973039222391,1,0.640149271498368
"part_2",180.89453690054,0.819306399393241,-1.1047826022068
"part_3",180.920519837048,1,-0.527239759951557
"part_4",180.954138817122,1,0.220035333441794
"part_5",180.934074417426,1,-0.225951609758526
"part_6",180.983227760892,1,0.866617803347823
