"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval","Classification z+En","Classification z+En Code","Classification z'+En","Classification z'+En Code"
"Referencia (1)","part_1",5.93863694083694,0.158456174517848,-0.0998716375760441,"Satisfactory",-0.092878736365549,"Satisfactory",-0.00517961501197697,"Satisfactory",-0.00258980750598849,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_2",5.9605457972583,0.153761056407358,2.56553792997913,"Questionable",2.38590181174224,"Questionable",0.137116874172031,"Satisfactory",0.0685584370860154,"Satisfactory","Z Questionable & En ≤ 1","ques_en_good","Z Questionable & En ≤ 1","ques_en_good"
"Referencia (1)","part_3",5.94899828643578,0.162761007335088,1.1606793086149,"Satisfactory",1.07940983172233,"Satisfactory",0.0586045200817903,"Satisfactory",0.0293022600408952,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_4",5.89685607864358,0.152787740230505,-5.18288955914726,"Unsatisfactory",-4.81998938496691,"Unsatisfactory",-0.278766785240076,"Satisfactory",-0.139383392620038,"Satisfactory","Z Unsatisfactory & En ≤ 1","unsat_en_good","Z Unsatisfactory & En ≤ 1","unsat_en_good"
"Referencia (1)","part_5",5.90766447510823,0.15763565785873,-3.86795085158794,"Unsatisfactory",-3.59712122619395,"Unsatisfactory",-0.201646184037726,"Satisfactory",-0.100823092018863,"Satisfactory","Z Unsatisfactory & En ≤ 1","unsat_en_good","Z Unsatisfactory & En ≤ 1","unsat_en_good"
"Referencia (1)","part_6",5.9295670995671,0.158005827358506,-1.20329945835778,"Satisfactory",-1.11904576588647,"Satisfactory",-0.0625841809258679,"Satisfactory",-0.0312920904629339,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_1",5.93863694083694,0.158456174517848,0.147962984534315,"Satisfactory",0.131794113792142,"Satisfactory",0.028480993987065,"Satisfactory",0.0142404969935325,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_2",5.9605457972583,0.153761056407358,0.862793528397849,"Satisfactory",0.768510508345541,"Satisfactory",0.171096797694949,"Satisfactory",0.0855483988474747,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_3",5.94899828643578,0.162761007335088,0.486027471659225,"Satisfactory",0.432916111469132,"Satisfactory",0.0911026621797267,"Satisfactory",0.0455513310898634,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_4",5.89685607864358,0.152787740230505,-1.21524082082969,"Satisfactory",-1.08244360932136,"Satisfactory",-0.242508394858062,"Satisfactory",-0.121254197429031,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_5",5.90766447510823,0.15763565785873,-0.862590195232211,"Satisfactory",-0.768329394707869,"Satisfactory",-0.166893496188822,"Satisfactory",-0.083446748094411,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_6",5.9295670995671,0.158005827358506,-0.147962984534315,"Satisfactory",-0.131794113792142,"Satisfactory",-0.0285613837540463,"Satisfactory",-0.0142806918770231,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_1",5.93863694083694,0.158456174517848,0.183887142129454,"Satisfactory",0.163792606718476,"Satisfactory",0.0285295601326833,"Satisfactory",0.0142647800663417,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_2",5.9605457972583,0.153761056407358,1.07227247871627,"Satisfactory",0.95509834112153,"Satisfactory",0.171406507160132,"Satisfactory",0.0857032535800658,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_3",5.94899828643578,0.162761007335088,0.604030819201888,"Satisfactory",0.538024471258162,"Satisfactory",0.0912499573356353,"Satisfactory",0.0456249786678176,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_4",5.89685607864358,0.152787740230505,-1.51029098422651,"Satisfactory",-1.34525173617482,"Satisfactory",-0.242952937216954,"Satisfactory",-0.121476468608477,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_5",5.90766447510823,0.15763565785873,-1.07201977798273,"Satisfactory",-0.954873254628871,"Satisfactory",-0.167181034069983,"Satisfactory",-0.0835905170349917,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_6",5.9295670995671,0.158005827358506,-0.183887142129454,"Satisfactory",-0.163792606718476,"Satisfactory",-0.0286103630150486,"Satisfactory",-0.0143051815075243,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_1",5.93863694083694,0.158456174517848,0.369282486828289,"Satisfactory",0.328928604972858,"Satisfactory",0.0516197869194339,"Satisfactory",0.025809893459717,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_2",5.9605457972583,0.153761056407358,1.3558919743075,"Satisfactory",1.20772490305027,"Satisfactory",0.195288603672082,"Satisfactory",0.0976443018360409,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_3",5.94899828643578,0.162761007335088,0.835879267338697,"Satisfactory",0.744537342382275,"Satisfactory",0.113767320687069,"Satisfactory",0.0568836603435346,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_4",5.89685607864358,0.152787740230505,-1.51221211253602,"Satisfactory",-1.3469629303889,"Satisfactory",-0.219183256919801,"Satisfactory",-0.109591628459901,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_5",5.90766447510823,0.15763565785873,-1.02548353613879,"Satisfactory",-0.913422328423636,"Satisfactory",-0.144088512847949,"Satisfactory",-0.0720442564239746,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_6",5.9295670995671,0.158005827358506,-0.0391546892002833,"Satisfactory",-0.0348760034828936,"Satisfactory",-0.00548871943700587,"Satisfactory",-0.00274435971850293,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
