"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval","Classification z+En","Classification z+En Code","Classification z'+En","Classification z'+En Code"
"Referencia (1)","part_1",7.98508873317149,0.127241523968654,-0.287163170338609,"Satisfactory",-0.267056323888419,"Satisfactory",-0.0556542196774304,"Satisfactory",-0.0278271098387152,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_2",8.01685329397484,0.122889665459487,0.997136758507596,"Satisfactory",0.927318349449392,"Satisfactory",0.200053311522242,"Satisfactory",0.100026655761121,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_3",7.94146414698742,0.121100480627278,-2.0509858555945,"Questionable",-1.90737810247866,"Satisfactory",-0.417525043221948,"Satisfactory",-0.208762521610974,"Satisfactory","Z Questionable & En ≤ 1","ques_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_4",8.02454715110719,0.116870332749586,1.30821362901112,"Satisfactory",1.2166139627602,"Satisfactory",0.275890352955187,"Satisfactory",0.137945176477593,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_5",7.99089703891709,0.120264014372665,-0.0523226289573922,"Satisfactory",-0.0486590565533266,"Satisfactory",-0.0107250657975554,"Satisfactory",-0.0053625328987777,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_6",7.98452969727065,0.128052042421014,-0.309766025517574,"Satisfactory",-0.288076552235806,"Satisfactory",-0.0596570229329769,"Satisfactory",-0.0298285114664884,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_1",7.98508873317149,0.127241523968654,-0.121168195094688,"Satisfactory",-0.107927364013087,"Satisfactory",-0.0227192181010911,"Satisfactory",-0.0113596090505456,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_2",8.01685329397484,0.122889665459487,1.20412515862736,"Satisfactory",1.0725426273036,"Satisfactory",0.233693493200462,"Satisfactory",0.116846746600231,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_3",7.94146414698742,0.121100480627278,-1.9412901381161,"Satisfactory",-1.72915282948419,"Satisfactory",-0.382271164672604,"Satisfactory",-0.191135582336302,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_4",8.02454715110719,0.116870332749586,1.52513125674757,"Satisfactory",1.35847031629134,"Satisfactory",0.311077323849309,"Satisfactory",0.155538661924654,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_5",7.99089703891709,0.120264014372665,0.121168195094651,"Satisfactory",0.107927364013054,"Satisfactory",0.0240242199156467,"Satisfactory",0.0120121099578234,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_6",7.98452969727065,0.128052042421014,-0.144492508264072,"Satisfactory",-0.128702878873402,"Satisfactory",-0.0269226319097536,"Satisfactory",-0.0134613159548768,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_1",7.98508873317149,0.127241523968654,-0.152468691066589,"Satisfactory",-0.135807452677522,"Satisfactory",-0.0227576336095197,"Satisfactory",-0.0113788168047598,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_2",8.01685329397484,0.122889665459487,1.51517802730983,"Satisfactory",1.34960474050396,"Satisfactory",0.234116920633263,"Satisfactory",0.117058460316632,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_3",7.94146414698742,0.121100480627278,-2.44276945866643,"Questionable",-2.17583226654088,"Questionable",-0.382984265461906,"Satisfactory",-0.191492132730953,"Satisfactory","Z Questionable & En ≤ 1","ques_en_good","Z Questionable & En ≤ 1","ques_en_good"
"Consenso nIQR (2b)","part_4",8.02454715110719,0.116870332749586,1.91910728916385,"Satisfactory",1.70939404367537,"Satisfactory",0.311700049093448,"Satisfactory",0.155850024546724,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_5",7.99089703891709,0.120264014372665,0.152468691066542,"Satisfactory",0.135807452677481,"Satisfactory",0.0240696563875508,"Satisfactory",0.0120348281937754,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_6",7.98452969727065,0.128052042421014,-0.181818203916756,"Satisfactory",-0.161949754743765,"Satisfactory",-0.0269675841995713,"Satisfactory",-0.0134837920997857,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_1",7.98508873317149,0.127241523968654,-0.475317151605007,"Satisfactory",-0.423376177245594,"Satisfactory",-0.0841181100284398,"Satisfactory",-0.0420590550142199,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_2",8.01685329397484,0.122889665459487,0.929531836064403,"Satisfactory",0.827955890192789,"Satisfactory",0.170277070206572,"Satisfactory",0.0851385351032862,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
