"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval","Classification z+En","Classification z+En Code","Classification z'+En","Classification z'+En Code"
"Referencia (1)","part_1",64.9712161172161,0.277191054180383,-0.30098829316684,"Satisfactory",-0.279913426961421,"Satisfactory",-0.157215718916633,"Satisfactory",-0.0786078594583166,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_2",65.0253736263736,0.252146541235242,0.0650049558232942,"Satisfactory",0.0604533809688339,"Satisfactory",0.03716185072895,"Satisfactory",0.018580925364475,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_3",64.9818278388278,0.266046633340231,-0.229274905116853,"Satisfactory",-0.213221330744379,"Satisfactory",-0.124547208183955,"Satisfactory",-0.0622736040919773,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_4",64.8979926739927,0.27897100310425,-0.795827998767895,"Satisfactory",-0.740105005623895,"Satisfactory",-0.413145953412071,"Satisfactory",-0.206572976706035,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_5",64.9810586080586,0.397620920746395,-0.234473321233763,"Satisfactory",-0.218055759534768,"Satisfactory",-0.0863298365839217,"Satisfactory",-0.0431649182919609,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_6",64.974673992674,0.247080499239317,-0.277620175003619,"Satisfactory",-0.258181518494533,"Satisfactory",-0.161792187665192,"Satisfactory",-0.0808960938325962,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_1",64.9712161172161,0.277191054180383,-0.845155462282985,"Satisfactory",-0.752799867607035,"Satisfactory",-0.0239888170869382,"Satisfactory",-0.0119944085434691,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_2",65.0253736263736,0.252146541235242,6.03758951703725,"Unsatisfactory",5.37782312477017,"Unsatisfactory",0.188387684745587,"Satisfactory",0.0941938423727935,"Satisfactory","Z Unsatisfactory & En ≤ 1","unsat_en_good","Z Unsatisfactory & En ≤ 1","unsat_en_good"
"Consenso MADe (2a)","part_3",64.9818278388278,0.266046633340231,0.503462204608452,"Satisfactory",0.448445638569966,"Satisfactory",0.0148886955507558,"Satisfactory",0.00744434777537789,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_4",64.8979926739927,0.27897100310425,-10.150943229384,"Unsatisfactory",-9.04168411634566,"Unsatisfactory",-0.286285501796967,"Satisfactory",-0.143142750898483,"Satisfactory","Z Unsatisfactory & En ≤ 1","unsat_en_good","Z Unsatisfactory & En ≤ 1","unsat_en_good"
"Consenso MADe (2a)","part_5",64.9810586080586,0.397620920746395,0.405702553227433,"Satisfactory",0.361368815546016,"Satisfactory",0.00802811109510106,"Satisfactory",0.00401405554755053,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_6",64.974673992674,0.247080499239317,-0.405702553225627,"Satisfactory",-0.361368815544407,"Satisfactory",-0.0129184060435376,"Satisfactory",-0.00645920302176882,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_1",64.9712161172161,0.277191054180383,-0.938882862815478,"Satisfactory",-0.836285069869606,"Satisfactory",-0.0239892944545664,"Satisfactory",-0.0119946472272832,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_2",65.0253736263736,0.252146541235242,6.70715576392101,"Unsatisfactory",5.97422154435403,"Unsatisfactory",0.188392215105794,"Satisfactory",0.0941961075528971,"Satisfactory","Z Unsatisfactory & En ≤ 1","unsat_en_good","Z Unsatisfactory & En ≤ 1","unsat_en_good"
"Consenso nIQR (2b)","part_3",64.9818278388278,0.266046633340231,0.559295960420478,"Satisfactory",0.498178079356373,"Satisfactory",0.0148890171662635,"Satisfactory",0.00744450858313177,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_4",64.8979926739927,0.27897100310425,-11.276678747052,"Unsatisfactory",-10.0444032449327,"Unsatisfactory",-0.286291126307999,"Satisfactory",-0.143145563154,"Satisfactory","Z Unsatisfactory & En ≤ 1","unsat_en_good","Z Unsatisfactory & En ≤ 1","unsat_en_good"
"Consenso nIQR (2b)","part_5",64.9810586080586,0.397620920746395,0.45069480305646,"Satisfactory",0.40144447171363,"Satisfactory",0.00802818874084366,"Satisfactory",0.00401409437042183,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_6",64.974673992674,0.247080499239317,-0.450694803054454,"Satisfactory",-0.401444471711843,"Satisfactory",-0.0129187295733705,"Satisfactory",-0.00645936478668526,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_1",64.9712161172161,0.277191054180383,-0.43934484662875,"Satisfactory",-0.391334798313371,"Satisfactory",-0.0256238479725728,"Satisfactory",-0.0128119239862864,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_2",65.0253736263736,0.252146541235242,2.90913909350142,"Questionable",2.59123867994955,"Questionable",0.186504531633346,"Satisfactory",0.0932522658166732,"Satisfactory","Z Questionable & En ≤ 1","ques_en_good","Z Questionable & En ≤ 1","ques_en_good"
"Algoritmo A (3)","part_3",64.9818278388278,0.266046633340231,0.216763234163137,"Satisfactory",0.193076115889131,"Satisfactory",0.0131713237613747,"Satisfactory",0.00658566188068735,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_4",64.8979926739927,0.27897100310425,-4.96664913903262,"Unsatisfactory",-4.42391131711393,"Unsatisfactory",-0.287822596187286,"Satisfactory",-0.143911298093643,"Satisfactory","Z Unsatisfactory & En ≤ 1","unsat_en_good","Z Unsatisfactory & En ≤ 1","unsat_en_good"
"Algoritmo A (3)","part_5",64.9810586080586,0.397620920746395,0.169202758854869,"Satisfactory",0.150712880823861,"Satisfactory",0.00688105662361742,"Satisfactory",0.00344052831180871,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_6",64.974673992674,0.247080499239317,-0.225549186199184,"Satisfactory",-0.200901970213817,"Satisfactory",-0.0147560827914828,"Satisfactory",-0.00737804139574142,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
