"Participante","Resultado","Peso","Residuo estandarizado"
"part_1",139.589850187266,1,0.986819704907557
"part_2",139.564007490637,1,-0.565675197709719
"part_3",139.564456928839,1,-0.538675286374315
"part_4",139.576142322097,1,0.163322408730374
"part_5",139.561310861423,1,-0.727674665824592
"part_6",139.585917602996,1,0.750570480590442
