"Participante","Resultado","Peso","Residuo estandarizado"
"part_1",120.71066528298,1,0.152261025108366
"part_2",120.775802800666,1,0.805677443458185
"part_3",120.654477465668,1,-0.411377929011366
"part_4",120.625742521848,1,-0.699627846101744
"part_5",120.622008791094,1,-0.737082159108841
"part_6",120.784223614232,1,0.890149465655686
