"","participant_id","pollutant","level","result","uncertainty_std","n_lab","x_pt","sigma_pt","z_score","z_prime_score","zeta_score","U_xi","U_xpt","En_score","z_score_eval","z_prime_score_eval","zeta_score_eval","En_score_eval"
"1","part_1","no","42-ppb",24.9669705882353,1.21117229514421,7,24.6983392156863,1.06121735294115,0.253135111110359,0.235410871597868,0.209580367152134,2.42234459028841,0.838965981947205,0.104790183576067,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"2","part_2","no","42-ppb",24.6188,0.996432893337587,7,24.6983392156863,1.06121735294115,-0.0749509188347304,-0.0697029386897365,-0.0735703694832105,1.99286578667517,0.838965981947205,-0.0367851847416052,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"3","part_3","no","42-ppb",25.1635980392157,1.03633153308077,7,24.6983392156863,1.06121735294115,0.438419916749357,0.407722240802997,0.416148627779006,2.07266306616155,0.838965981947205,0.208074313889503,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"4","part_4","no","42-ppb",24.9262843137255,1.27029198529733,7,24.6983392156863,1.06121735294115,0.214795863832687,0.199756095859911,0.17039283797394,2.54058397059466,0.838965981947205,0.08519641898697,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"5","part_5","no","42-ppb",24.8542372549019,0.951025022001032,7,24.6983392156863,1.06121735294115,0.146904909520745,0.136618790813288,0.149984174243008,1.90205004400206,0.838965981947205,0.0749920871215039,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"6","part_6","no","42-ppb",24.7231784313725,0.80193775367851,7,24.6983392156863,1.06121735294115,0.0234063414223538,0.0217674553758423,0.027445890838633,1.60387550735702,0.838965981947205,0.0137229454193165,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
"7","ref","no","42-ppb",24.6983392156863,1.22690121755699,7,24.6983392156863,1.06121735294115,0,0,0,2.45380243511397,0.838965981947205,0,"Satisfactory","Satisfactory","Satisfactory","Satisfactory"
