"pollutant","level","participant_mean","value_1","value_2","value_3","participant_sd","sigma_pt","ref_value","z_score","zeta_score","En_score"
"co","0-ppm",-0.0133097417369196,-0.00593661180248896,-0.0173497792051385,-0.0166428342031313,0.00639509394625782,0.0411843566840626,-0.0277273517998126,0.350074912508523,0.470740505895559,0.23537025294778
"co","2-ppm",2.01252166344294,2.01102639157533,2.01441160541586,2.01212699333763,0.00172677200450668,0.00531001966473315,2.01493451536643,-0.454396042922079,-0.519695589537462,-0.259847794768731
"co","4-ppm",4.02232775613275,4.02425222943723,4.02179296536796,4.02093807359307,0.0017205836542944,0.0112033909090901,4.02175396825397,0.0512155545980014,0.0436386428661668,0.0218193214330834
"co","6-ppm",6.07040753968254,6.06476633825944,6.07651075533662,6.06994552545156,0.00588582415494302,0.00600870689654901,6.06690276409414,0.583282834183864,0.261352920706447,0.130676460353223
"co","8-ppm",8.04861095481671,8.06205509377664,8.04814961636829,8.0356281543052,0.0132195085888161,0.0188282843137222,8.04595794970162,0.140905303472662,0.0440098134714122,0.0220049067357061
"no","0-ppb",0.579459090909091,0.558737878787879,0.570272727272727,0.609366666666667,0.0265350805192571,0.0689669898989891,0.628721212121212,-0.714285505054978,-0.352293908553032,-0.176146954276516
"no","121-ppb",120.356956521739,120.379249011857,120.356996047431,120.334624505929,0.0223122792210869,0.0424970355727925,120.321291172596,0.839243223971201,0.656715754860387,0.328357877430194
"no","122-ppb",40.735019379845,40.7561279069768,40.716,40.7329302325581,0.0201453625401566,0.0335399418605152,40.7414302325581,-0.191140841562212,-0.125384471697648,-0.0626922358488241
"no","180-ppb",182.184567656766,182.220667766777,182.178492849285,182.154542354235,0.0334786500684923,0.121111666667168,182.289934360102,-0.869996311967481,-0.405613621619898,-0.202806810809949
"no","181-ppb",180.1875,180.171847826087,180.198152173913,180.1925,0.0138466486428214,0.0628663043480859,180.221920289855,-0.547515719461161,-0.454340893114968,-0.227170446557484
"no","182-ppb",76.0731687763713,75.9783544303798,76.1932278481013,76.0479240506329,0.109638581457609,0.371500886075972,76.0979324894515,-0.0666585572424974,-0.0802089046861984,-0.0401044523430992
"no","42-ppb",24.6188,24.2443764705882,24.9737294117647,24.638294117647,0.365067039963662,1.06121735294115,24.6983392156863,-0.0749509188347304,-0.0735703694832105,-0.0367851847416052
"no","81-ppb",80.6744871794872,80.6640192307692,80.6809230769231,80.6785192307692,0.00914483908302098,0.0390713461538382,80.6785576923077,-0.104181535094226,-0.0963015578550428,-0.0481507789275214
"no","82-ppb",25.708967032967,25.7002417582418,25.6805494505494,25.7461098901099,0.0336398665739712,0.0638830769231157,25.6946593406593,0.223966862537307,0.110832718453366,0.0554163592266832
"no2","0-ppb",0.179582163225747,0.188549122601949,0.23693923963706,0.113258127438231,0.0623262316286303,0.0575361573472041,0.126268352790481,0.926614026611843,0.328244833001862,0.164122416500931
"no2","120-ppb",122.95911392405,123.038987341772,122.934556962025,122.903797468354,0.0708615463889193,0.524681645569724,123.040632911392,-0.155368475399003,-0.159919192670519,-0.0799595963352596
"no2","30-ppb",32.9167698412698,32.9310476190476,32.9191904761905,32.9000714285714,0.0156293217757123,0.0213622619047387,32.90925,0.352015217459938,0.196336288748735,0.0981681443743675
"no2","60-ppb",65.0253736263736,64.9646373626374,64.9336483516483,65.1778351648352,0.132941604597926,0.147974065934111,65.0157545787546,0.0650049558232942,0.03716185072895,0.018580925364475
"no2","90-ppb",96.8409302325581,96.8496511627907,96.8375465116279,96.8355930232558,0.00761544465517355,0.0663901162791221,96.8236666666667,0.26003216832547,0.377971092511827,0.188985546255914
"o3","0-ppb",2.68817204301073e-05,3.22580645161284e-05,2.58064516129032e-05,2.25806451612903e-05,4.92750074726401e-06,2.39193548387097e-05,3.44086021505374e-05,-0.314677455608003,-0.259094271078017,-0.129547135539009
"o3","120-ppb",119.693270287297,119.602595669782,119.58070423676,119.896510955348,0.176351596455502,1.23933185815112,120.055061176878,-0.291924142191208,-0.38508999270431,-0.192544996352155
"o3","180-ppb",178.635441853644,179.566343180951,178.717286901511,177.622695478469,0.97440523230132,0.253289659090974,177.86966413984,3.02332798169349,0.403446161109066,0.201723080554533
"o3","40-ppb",40.4992678412027,40.5818244420954,40.4575936927414,40.4583853887714,0.0714972094480948,0.0763486337208693,40.5031747631352,-0.0511721263642781,-0.0115194920236316,-0.00575974601181581
"o3","80-ppb",80.0935849419182,80.0763115040808,79.9789678067107,80.2254755149631,0.124158331569024,0.0602129892473372,80.0271580342877,1.10319896854189,0.113524550630137,0.0567622753150685
"so2","0-ppb",0.0379874213836478,0.0405660377358491,0.0409433962264151,0.0324528301886792,0.00479680879639459,0.040572641509434,0.0564779874213837,-0.455739763294348,-0.383896885639127,-0.191948442819564
