"","Item","sample_id","sample_1","sample_2","average","range"
"1",1,1,98.9460674157303,100.095238095238,66.6804351703228,99.095238095238
"2",2,2,99.0067415730337,99.0303370786517,66.6790262172285,97.0303370786517
