"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval","Classification z+En","Classification z+En Code","Classification z'+En","Classification z'+En Code"
"Referencia (1)","part_1",122.175373262032,0.0295459142727361,-0.0669040261205602,"Satisfactory",-0.0622194804717595,"Satisfactory",-0.0784172417208424,"Satisfactory",-0.0392086208604212,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_2",122.171786452763,0.0393660054784215,-0.158691222777417,"Satisfactory",-0.147579839497953,"Satisfactory",-0.146642854162623,"Satisfactory",-0.0733214270813115,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_3",122.16062228164,0.0370307930429917,-0.444384688341753,"Satisfactory",-0.413269365709095,"Satisfactory",-0.432801160921518,"Satisfactory",-0.216400580460759,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_4",122.169979144385,0.0422074016352545,-0.20494062079091,"Satisfactory",-0.190590905997086,"Satisfactory",-0.178185132666786,"Satisfactory",-0.0890925663333929,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_5",122.187847593583,0.0388684331620972,0.252316717832079,"Satisfactory",0.234649781308558,"Satisfactory",0.235739894266064,"Satisfactory",0.117869947133032,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_6",122.165315686275,0.037315355411691,-0.324279485671506,"Satisfactory",-0.301573796018982,"Satisfactory",-0.313771700132566,"Satisfactory",-0.156885850066283,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_1",122.175373262032,0.0295459142727361,0.602125054573218,"Satisfactory",0.536326961836313,"Satisfactory",0.150737226097856,"Satisfactory",0.0753686130489281,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_2",122.171786452763,0.0393660054784215,0.121170750608692,"Satisfactory",0.107929640269575,"Satisfactory",0.0228486655983373,"Satisfactory",0.0114243327991687,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_3",122.16062228164,0.0370307930429917,-1.37582999549095,"Satisfactory",-1.22548416791582,"Satisfactory",-0.275628878471329,"Satisfactory",-0.137814439235664,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_4",122.169979144385,0.0422074016352545,-0.121170750608692,"Satisfactory",-0.107929640269575,"Satisfactory",-0.0213233452971414,"Satisfactory",-0.0106616726485707,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_5",122.187847593583,0.0388684331620972,2.27480486516542,"Questionable",2.02622224874762,"Questionable",0.434389884169528,"Satisfactory",0.217194942084764,"Satisfactory","Z Questionable & En ≤ 1","ques_en_good","Z Questionable & En ≤ 1","ques_en_good"
