"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval","Classification z+En","Classification z+En Code","Classification z'+En","Classification z'+En Code"
"Referencia (1)","part_1",180.189057971015,0.0661230755204649,-0.522733428998366,"Satisfactory",-0.48613221450816,"Satisfactory",-0.465218692891637,"Satisfactory",-0.232609346445819,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Referencia (1)","part_2",180.1875,0.0715671609755969,-0.547515719461161,"Satisfactory",-0.509179276499866,"Satisfactory",-0.454340893114968,"Satisfactory",-0.227170446557484,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Referencia (1)","part_3",180.185543478261,0.0684778487325773,-0.578637665623024,"Satisfactory",-0.538122098535298,"Satisfactory",-0.499356395093167,"Satisfactory",-0.249678197546583,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Referencia (1)","part_4",180.217246376812,0.0609446349080415,-0.0743468713775326,"Satisfactory",-0.0691411859650289,"Satisfactory",-0.0710146026244928,"Satisfactory",-0.0355073013122464,"Satisfactory","a1 - Fully Satisfactory","a1","a1 - Fully Satisfactory","a1"
"Referencia (1)","part_5",180.193514492754,0.0828585144800984,-0.451844551633494,"Satisfactory",-0.420206897653227,"Satisfactory",-0.32837293693164,"Satisfactory",-0.16418646846582,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Referencia (1)","part_6",180.184130434783,0.0638509389823002,-0.601114626733798,"Satisfactory",-0.55902524777741,"Satisfactory",-0.551546297897248,"Satisfactory",-0.275773148948624,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso MADe (2a)","part_1",180.189057971015,0.0661230755204649,0.1526067360016,"Satisfactory",0.135930412551105,"Satisfactory",0.011771711096835,"Satisfactory",0.00588585554841752,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso MADe (2a)","part_2",180.1875,0.0715671609755969,-0.1526067360016,"Satisfactory",-0.135930412551105,"Satisfactory",-0.0108774751746324,"Satisfactory",-0.0054387375873162,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso MADe (2a)","part_3",180.185543478261,0.0684778487325773,-0.535898072927045,"Satisfactory",-0.47733703011348,"Satisfactory",-0.0399184590535103,"Satisfactory",-0.0199592295267552,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso MADe (2a)","part_4",180.217246376812,0.0609446349080415,5.67484118226781,"Unsatisfactory",5.05471464286857,"Unsatisfactory",0.47487309794234,"Satisfactory",0.23743654897117,"Satisfactory","a6 - Unsatisfactory but MU Covers Deviation","a6","a6 - Unsatisfactory but MU Covers Deviation","a6"
"Consenso MADe (2a)","part_5",180.193514492754,0.0828585144800984,1.0256592256181,"Satisfactory",0.913578819179078,"Satisfactory",0.0631549089223523,"Satisfactory",0.0315774544611762,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso MADe (2a)","part_6",180.184130434783,0.0638509389823002,-0.812719593964391,"Satisfactory",-0.723908476063522,"Satisfactory",-0.0649184298137436,"Satisfactory",-0.0324592149068718,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso nIQR (2b)","part_1",180.189057971015,0.0661230755204649,0.165024766195627,"Satisfactory",0.146991444400502,"Satisfactory",0.0117730322747163,"Satisfactory",0.00588651613735815,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso nIQR (2b)","part_2",180.1875,0.0715671609755969,-0.165024766195627,"Satisfactory",-0.146991444400502,"Satisfactory",-0.0108785175307631,"Satisfactory",-0.00543925876538155,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso nIQR (2b)","part_3",180.185543478261,0.0684778487325773,-0.579505574305354,"Satisfactory",-0.516179258235142,"Satisfactory",-0.0399226367981944,"Satisfactory",-0.0199613183990972,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso nIQR (2b)","part_4",180.217246376812,0.0609446349080415,6.13661863059074,"Unsatisfactory",5.46603068763788,"Unsatisfactory",0.474935821130332,"Satisfactory",0.237467910565166,"Satisfactory","a6 - Unsatisfactory but MU Covers Deviation","a6","a6 - Unsatisfactory but MU Covers Deviation","a6"
"Consenso nIQR (2b)","part_5",180.193514492754,0.0828585144800984,1.1091199401725,"Satisfactory",0.987919242534116,"Satisfactory",0.0631594251783242,"Satisfactory",0.0315797125891621,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Consenso nIQR (2b)","part_6",180.184130434783,0.0638509389823002,-0.878852824525206,"Satisfactory",-0.78281490148746,"Satisfactory",-0.0649262428126614,"Satisfactory",-0.0324631214063307,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Algoritmo A (3)","part_1",180.189057971015,0.0661230755204649,0.150041901132518,"Satisfactory",0.133645853749742,"Satisfactory",0.0106542443633917,"Satisfactory",0.00532712218169583,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Algoritmo A (3)","part_2",180.1875,0.0715671609755969,-0.181555345301843,"Satisfactory",-0.161715620387027,"Satisfactory",-0.0119124234936624,"Satisfactory",-0.00595621174683121,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Algoritmo A (3)","part_3",180.185543478261,0.0684778487325773,-0.59797979430287,"Satisfactory",-0.532634680922354,"Satisfactory",-0.0410033004073056,"Satisfactory",-0.0205016502036528,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Algoritmo A (3)","part_4",180.217246376812,0.0609446349080415,6.14963859169949,"Unsatisfactory",5.47762787352418,"Unsatisfactory",0.473725482333146,"Satisfactory",0.236862741166573,"Satisfactory","a6 - Unsatisfactory but MU Covers Deviation","a6","a6 - Unsatisfactory but MU Covers Deviation","a6"
"Algoritmo A (3)","part_5",180.193514492754,0.0828585144800984,1.09856425713933,"Satisfactory",0.978517047145821,"Satisfactory",0.0622665830969245,"Satisfactory",0.0311332915484623,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
"Algoritmo A (3)","part_6",180.184130434783,0.0638509389823002,-0.898730785166055,"Satisfactory",-0.800520669013718,"Satisfactory",-0.0660852926563682,"Satisfactory",-0.0330426463281841,"Satisfactory","a2 - Satisfactory but Conservative","a2","a2 - Satisfactory but Conservative","a2"
