"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval","Classification z+En","Classification z+En Code","Classification z'+En","Classification z'+En Code"
"Referencia (1)","part_1",81.5791250493097,0.045528466916848,-0.494070713808367,"Satisfactory",-0.459476430821568,"Satisfactory",-0.613593235047058,"Satisfactory",-0.306796617523529,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_2",81.5907065088758,0.0331202478631543,-0.315622606352184,"Satisfactory",-0.293523061780891,"Satisfactory",-0.488954921359391,"Satisfactory",-0.244477460679696,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_3",81.5920274161736,0.0416685797845469,-0.295269955110658,"Satisfactory",-0.27459548058886,"Satisfactory",-0.391625253714193,"Satisfactory",-0.195812626857097,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_4",81.5853353057199,0.0354741962897794,-0.398382558364739,"Satisfactory",-0.370488253812982,"Satisfactory",-0.590595116780319,"Satisfactory",-0.295297558390159,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_5",81.6049552268245,0.0396601229334589,-0.0960771563930796,"Satisfactory",-0.0893499405433292,"Satisfactory",-0.13201238867843,"Satisfactory",-0.0660061943392149,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_6",81.6082712031558,0.0525910284381101,-0.0449843129285575,"Satisfactory",-0.041834561267663,"Satisfactory",-0.049893952506336,"Satisfactory",-0.024946976253168,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_1",81.5791250493097,0.045528466916848,-0.903472086759893,"Satisfactory",-0.804743857967007,"Satisfactory",-0.265836401234668,"Satisfactory",-0.132918200617334,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_2",81.5907065088758,0.0331202478631543,-0.0487424984879607,"Satisfactory",-0.0434160909395943,"Satisfactory",-0.0195202136103042,"Satisfactory",-0.00976010680515208,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_3",81.5920274161736,0.0416685797845469,0.0487424984890095,"Satisfactory",0.0434160909405285,"Satisfactory",0.0156363311396279,"Satisfactory",0.00781816556981394,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_4",81.5853353057199,0.0354741962897794,-0.445145580131544,"Satisfactory",-0.396501648209994,"Satisfactory",-0.166888602371241,"Satisfactory",-0.0834443011856206,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_5",81.6049552268245,0.0396601229334589,1.00283487448361,"Satisfactory",0.893248632273768,"Satisfactory",0.337526324902335,"Satisfactory",0.168763162451168,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_6",81.6082712031558,0.0525910284381101,1.24755904489151,"Satisfactory",1.11123021235568,"Satisfactory",0.31868549598327,"Satisfactory",0.159342747991635,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_1",81.5791250493097,0.045528466916848,-1.0976358033805,"Satisfactory",-0.977690051524405,"Satisfactory",-0.266808143123177,"Satisfactory",-0.133404071561588,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_2",81.5907065088758,0.0331202478631543,-0.059217669555766,"Satisfactory",-0.0527465724248627,"Satisfactory",-0.0196530183269079,"Satisfactory",-0.00982650916345396,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_3",81.5920274161736,0.0416685797845469,0.0592176695570402,"Satisfactory",0.0527465724259977,"Satisfactory",0.0157043416645266,"Satisfactory",0.00785217083226328,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_4",81.5853353057199,0.0354741962897794,-0.54081109270487,"Satisfactory",-0.481713172495979,"Satisfactory",-0.16788241062187,"Satisfactory",-0.0839412053109348,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_5",81.6049552268245,0.0396601229334589,1.21835248619511,"Satisfactory",1.08521524291975,"Satisfactory",0.339143426536204,"Satisfactory",0.169571713268102,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_6",81.6082712031558,0.0525910284381101,1.51566993000861,"Satisfactory",1.35004288981854,"Satisfactory",0.319562325193875,"Satisfactory",0.159781162596937,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_1",81.5791250493097,0.045528466916848,-1.39053185919789,"Satisfactory",-1.23857946404307,"Satisfactory",-0.31155809566313,"Satisfactory",-0.155779047831565,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_2",81.5907065088758,0.0331202478631543,-0.262647374022963,"Satisfactory",-0.233946199504795,"Satisfactory",-0.0804284405380622,"Satisfactory",-0.0402142202690311,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_3",81.5920274161736,0.0416685797845469,-0.134008074370372,"Satisfactory",-0.119364146771037,"Satisfactory",-0.0327652728941535,"Satisfactory",-0.0163826364470768,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_4",81.5853353057199,0.0354741962897794,-0.785733145003764,"Satisfactory",-0.699871010636904,"Satisfactory",-0.22499565372773,"Satisfactory",-0.112497826863865,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_5",81.6049552268245,0.0396601229334589,1.12499360648127,"Satisfactory",1.00205829082637,"Satisfactory",0.28875980400677,"Satisfactory",0.144379902003385,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_6",81.6082712031558,0.0525910284381101,1.44792684611372,"Satisfactory",1.28970253012944,"Satisfactory",0.281312166942593,"Satisfactory",0.140656083471296,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
