"","Item","sample_id","sample_1","sample_2","average","range"
"1",1,1,-0.0480754716981132,-0.0494150943396226,0.300836477987421,1.04941509433962
"2",2,2,0.00514893617021277,0.00331914893617021,0.669489361702128,1.99668085106383
