"","Item","sample_id","sample_1","sample_2","average","range"
"1",1,1,96.7768604651163,96.8903488372093,64.8890697674419,95.8903488372093
"2",2,2,96.8652325581395,96.8518604651163,65.2390310077519,94.8652325581395
