"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval","Classification z+En","Classification z+En Code","Classification z'+En","Classification z'+En Code"
"Referencia (1)","part_1",135.978813104491,0.0441617650160194,-1.52955449079445,"Satisfactory",-1.42245678307887,"Satisfactory",-0.374448807593976,"Satisfactory",-0.187224403796988,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_2",135.976627560987,0.0461977173687058,-1.73076123027801,"Satisfactory",-1.60957524999333,"Satisfactory",-0.405196710902134,"Satisfactory",-0.202598355451067,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_3",135.991819238269,0.035316211611722,-0.332176462811456,"Satisfactory",-0.308917835584847,"Satisfactory",-0.101420442466794,"Satisfactory",-0.050710221233397,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_4",135.96512318301,0.0388118176426896,-2.78988376806813,"Questionable",-2.59453920326103,"Questionable",-0.776064196997154,"Satisfactory",-0.388032098498577,"Satisfactory","Z Questionable & En ≤ 1","ques_en_good","Z Questionable & En ≤ 1","ques_en_good"
"Referencia (1)","part_5",135.976649911486,0.0408965986508946,-1.7287035859658,"Satisfactory",-1.60766167965198,"Satisfactory",-0.456635707019691,"Satisfactory",-0.228317853509845,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_6",135.987165466447,0.0274331069691162,-0.760614630657456,"Satisfactory",-0.707357238463452,"Satisfactory",-0.29754412010761,"Satisfactory",-0.148772060053805,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_1",135.978813104491,0.0441617650160194,0.138420311013876,"Satisfactory",0.123294229825944,"Satisfactory",0.0243924639075489,"Satisfactory",0.0121962319537745,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_2",135.976627560987,0.0461977173687058,-0.141280678167846,"Satisfactory",-0.125842026191124,"Satisfactory",-0.023807618099862,"Satisfactory",-0.011903809049931,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_3",135.991819238269,0.035316211611722,1.80291633987908,"Satisfactory",1.60590002968364,"Satisfactory",0.396384041570018,"Satisfactory",0.198192020785009,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_4",135.96512318301,0.0388118176426896,-1.61358534472578,"Satisfactory",-1.43725845491312,"Satisfactory",-0.323156848392777,"Satisfactory",-0.161578424196388,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_5",135.976649911486,0.0408965986508946,-0.138420311010239,"Satisfactory",-0.123294229822704,"Satisfactory",-0.0263222799013723,"Satisfactory",-0.0131611399506861,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_6",135.987165466447,0.0274331069691162,1.20733698872359,"Satisfactory",1.07540347998588,"Satisfactory",0.340313329594295,"Satisfactory",0.170156664797147,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_1",135.978813104491,0.0441617650160194,0.172787116278584,"Satisfactory",0.153905552367082,"Satisfactory",0.0244278732138807,"Satisfactory",0.0122139366069403,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_2",135.976627560987,0.0461977173687058,-0.176357651472533,"Satisfactory",-0.157085912124837,"Satisfactory",-0.023839215504033,"Satisfactory",-0.0119196077520165,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_3",135.991819238269,0.035316211611722,2.25054193981704,"Questionable",2.00461068992189,"Questionable",0.397280797710194,"Satisfactory",0.198640398855097,"Satisfactory","Z Questionable & En ≤ 1","ques_en_good","Z Questionable & En ≤ 1","ques_en_good"
"Consenso nIQR (2b)","part_4",135.96512318301,0.0388118176426896,-2.01420410445837,"Questionable",-1.79409901590638,"Satisfactory",-0.323763140986414,"Satisfactory",-0.161881570493207,"Satisfactory","Z Questionable & En ≤ 1","ques_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_5",135.976649911486,0.0408965986508946,-0.172787116274044,"Satisfactory",-0.153905552363038,"Satisfactory",-0.0263667918468387,"Satisfactory",-0.0131833959234194,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_6",135.987165466447,0.0274331069691162,1.50709296294751,"Satisfactory",1.34240318333114,"Satisfactory",0.341581587381507,"Satisfactory",0.170790793690754,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_1",135.978813104491,0.0441617650160194,-0.115846239982382,"Satisfactory",-0.103186973300671,"Satisfactory",-0.0210123710335685,"Satisfactory",-0.0105061855167843,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
