"Participante","Resultado","Peso","Residuo estandarizado"
"part_1",1.94861548821549,0.0918571547597054,-3.2994648449061
"part_2",1.96357643097643,1,-0.0501628585076855
"part_3",1.94772205387205,0.0819364273232477,-3.49350595803865
"part_4",1.9633063973064,1,-0.108810295000487
"part_5",1.96402861952862,1,0.0480460033484276
"part_6",1.96636734006734,1,0.555982529376177
