"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval"
"Referencia (1)","part_1",75.9818270042194,0.371548767632627,-0.312530843354042,"Satisfactory",-0.290647780596174,"Satisfactory",-0.290615385517002,"Satisfactory",-0.145307692758501,"Satisfactory"
"Referencia (1)","part_2",76.0731687763713,0.271580545452858,-0.0666585572424974,"Satisfactory",-0.0619911990520803,"Satisfactory",-0.0802089046861984,"Satisfactory",-0.0401044523430992,"Satisfactory"
"Referencia (1)","part_3",76.0340970464135,0.288660049252781,-0.171831199952791,"Satisfactory",-0.159799770056232,"Satisfactory",-0.19710453313612,"Satisfactory",-0.0985522665680602,"Satisfactory"
"Referencia (1)","part_4",76.0913755274262,0.344530520354218,-0.0176499229773863,"Satisfactory",-0.0164140949610515,"Satisfactory",-0.0175076065264082,"Satisfactory",-0.00875380326320409,"Satisfactory"
"Referencia (1)","part_5",76.0458565400844,0.329701158095331,-0.140177187508553,"Satisfactory",-0.130362136428951,"Satisfactory",-0.144284398246872,"Satisfactory",-0.072142199123436,"Satisfactory"
"Referencia (1)","part_6",76.069776371308,0.279179051641672,-0.0757901776248069,"Satisfactory",-0.0704834335108676,"Satisfactory",-0.0892584464001939,"Satisfactory",-0.0446292232000969,"Satisfactory"
"Consenso MADe (2a)","part_1",75.9818270042194,0.371548767632627,-2.62288659523548,"Questionable",-2.33626684055011,"Questionable",-0.204359075876717,"Satisfactory",-0.102179537938359,"Satisfactory"
"Consenso MADe (2a)","part_2",76.0731687763713,0.271580545452858,0.529907708530376,"Satisfactory",0.472001271515235,"Satisfactory",0.0564459506783975,"Satisfactory",0.0282229753391988,"Satisfactory"
"Consenso MADe (2a)","part_3",76.0340970464135,0.288660049252781,-0.81870995836106,"Satisfactory",-0.729244234661767,"Satisfactory",-0.0820631715821423,"Satisfactory",-0.0410315857910711,"Satisfactory"
"Consenso MADe (2a)","part_4",76.0913755274262,0.344530520354218,1.1583402390527,"Satisfactory",1.03176092153186,"Satisfactory",0.0973156617708937,"Satisfactory",0.0486578308854468,"Satisfactory"
"Consenso MADe (2a)","part_5",76.0458565400844,0.329701158095331,-0.412813906781462,"Satisfactory",-0.367703065577979,"Satisfactory",-0.0362386019654358,"Satisfactory",-0.0181193009827179,"Satisfactory"
"Consenso MADe (2a)","part_6",76.069776371308,0.279179051641672,0.412813906781462,"Satisfactory",0.367703065577979,"Satisfactory",0.0427796431175138,"Satisfactory",0.0213898215587569,"Satisfactory"
"Consenso nIQR (2b)","part_1",75.9818270042194,0.371548767632627,-2.90525667919485,"Questionable",-2.58778052212368,"Questionable",-0.204388956230978,"Satisfactory",-0.102194478115489,"Satisfactory"
"Consenso nIQR (2b)","part_2",76.0731687763713,0.271580545452858,0.586955574961295,"Satisfactory",0.522815149213489,"Satisfactory",0.0564613798879627,"Satisfactory",0.0282306899439813,"Satisfactory"
"Consenso nIQR (2b)","part_3",76.0340970464135,0.288660049252781,-0.906849186378287,"Satisfactory",-0.807751920103594,"Satisfactory",-0.082083032994442,"Satisfactory",-0.041041516497221,"Satisfactory"
"Consenso nIQR (2b)","part_4",76.0913755274262,0.344530520354218,1.28304278286416,"Satisfactory",1.14283641315554,"Satisfactory",0.0973322062999985,"Satisfactory",0.0486661031499993,"Satisfactory"
"Consenso nIQR (2b)","part_5",76.0458565400844,0.329701158095331,-0.457255895897279,"Satisfactory",-0.407288591573643,"Satisfactory",-0.036245328545403,"Satisfactory",-0.0181226642727015,"Satisfactory"
"Consenso nIQR (2b)","part_6",76.069776371308,0.279179051641672,0.457255895897279,"Satisfactory",0.407288591573643,"Satisfactory",0.0427907103510496,"Satisfactory",0.0213953551755248,"Satisfactory"
"Algoritmo A (3)","part_1",75.9818270042194,0.371548767632627,-2.80452905678698,"Questionable",-2.49806005743167,"Questionable",-0.205618972780958,"Satisfactory",-0.102809486390479,"Satisfactory"
"Algoritmo A (3)","part_2",76.0731687763713,0.271580545452858,0.546253027247013,"Satisfactory",0.486560431711206,"Satisfactory",0.0547582374924749,"Satisfactory",0.0273791187462374,"Satisfactory"
"Algoritmo A (3)","part_3",76.0340970464135,0.288660049252781,-0.887054534566936,"Satisfactory",-0.790120357713096,"Satisfactory",-0.08367258064135,"Satisfactory",-0.041836290320675,"Satisfactory"
"Algoritmo A (3)","part_4",76.0913755274262,0.344530520354218,1.21414958547891,"Satisfactory",1.08147162030365,"Satisfactory",0.095987354823408,"Satisfactory",0.047993677411704,"Satisfactory"
"Algoritmo A (3)","part_5",76.0458565400844,0.329701158095331,-0.455669202517674,"Satisfactory",-0.405875286425176,"Satisfactory",-0.0376414397053146,"Satisfactory",-0.0188207198526573,"Satisfactory"
"Algoritmo A (3)","part_6",76.069776371308,0.279179051641672,0.421806020798466,"Satisfactory",0.375712553232738,"Satisfactory",0.0411353048965378,"Satisfactory",0.0205676524482689,"Satisfactory"
