"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval","Classification z+En","Classification z+En Code","Classification z'+En","Classification z'+En Code"
"Referencia (1)","part_1",-0.0361608391608391,0.0179894983056309,-0.0511382334203108,"Satisfactory",-0.0475575910771312,"Satisfactory",-0.0548315162766829,"Satisfactory",-0.0274157581383415,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_2",-0.0357039627039627,0.022597174575947,-0.0296846937148722,"Satisfactory",-0.0276062044094991,"Satisfactory",-0.0262155685501986,"Satisfactory",-0.0131077842750993,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_3",-0.0362377622377622,0.0158989757564807,-0.0547503089829624,"Satisfactory",-0.0509167531181112,"Satisfactory",-0.0648119361974392,"Satisfactory",-0.0324059680987196,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_4",-0.0370011655011655,0.0256778764949586,-0.0905974225213885,"Satisfactory",-0.0842538915551002,"Satisfactory",-0.0713986306778613,"Satisfactory",-0.0356993153389306,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_5",-0.0319547785547786,0.0207815214270292,0.14636568007201,"Satisfactory",0.136117317612036,"Satisfactory",0.139017560824015,"Satisfactory",0.0695087804120073,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Referencia (1)","part_6",-0.0367170163170163,0.0241103742318672,-0.0772546343066271,"Satisfactory",-0.0718453505613012,"Satisfactory",-0.064423289821852,"Satisfactory",-0.032211644910926,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_1",-0.0361608391608391,0.0179894983056309,0.0512015451074907,"Satisfactory",0.0456064216565268,"Satisfactory",0.0021375142744559,"Satisfactory",0.00106875713722795,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_2",-0.0357039627039627,0.022597174575947,0.659413838505355,"Satisfactory",0.587355430424782,"Satisfactory",0.0219171975236284,"Satisfactory",0.0109585987618142,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_3",-0.0362377622377622,0.0158989757564807,-0.0512015451074907,"Satisfactory",-0.0456064216565268,"Satisfactory",-0.00241841767859751,"Satisfactory",-0.00120920883929876,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_4",-0.0370011655011655,0.0256778764949586,-1.06747463739224,"Satisfactory",-0.950824790899451,"Satisfactory",-0.0312243679498103,"Satisfactory",-0.0156121839749052,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_5",-0.0319547785547786,0.0207815214270292,5.65047839310315,"Unsatisfactory",5.0330141329906,"Unsatisfactory",0.204210275898464,"Satisfactory",0.102105137949232,"Satisfactory","Z Unsatisfactory & En ≤ 1","unsat_en_good","Z Unsatisfactory & En ≤ 1","unsat_en_good"
"Consenso MADe (2a)","part_6",-0.0367170163170163,0.0241103742318672,-0.689203828386081,"Satisfactory",-0.61389007575222,"Satisfactory",-0.0214700190988283,"Satisfactory",-0.0107350095494141,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_1",-0.0361608391608391,0.0179894983056309,0.0666014214923223,"Satisfactory",0.0593234541091718,"Satisfactory",0.00213771268586799,"Satisfactory",0.00106885634293399,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_2",-0.0357039627039627,0.022597174575947,0.857745579825092,"Satisfactory",0.76401418170879,"Satisfactory",0.0219184870271193,"Satisfactory",0.0109592435135597,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_3",-0.0362377622377622,0.0158989757564807,-0.0666014214923223,"Satisfactory",-0.0593234541091718,"Satisfactory",-0.00241870505456213,"Satisfactory",-0.00120935252728107,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_4",-0.0370011655011655,0.0256778764949586,-1.38853872686985,"Satisfactory",-1.23680413415452,"Satisfactory",-0.0312257907396852,"Satisfactory",-0.0156128953698426,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
